Rule,technique ids
"alert tcp $HOME_NET any -> $EXTERNAL_NET [25,587] ( msg:""MALWARE-CNC Win.Trojan.HawkEye keylogger exfiltration attempt""; flow:to_server,established; content:""HawkEye Keylogger"",fast_pattern,nocase; content:""Subject: =?utf-8?B""; metadata:impact_flag red,ruleset community; service:smtp; T1020; T1056; classtype:trojan-activity; sid:33220; rev:6; )",['T1020']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP McAfee ePO showRegisteredTypeDetails.do sql injection attempt""; flow:to_server,established; http_uri; content:""/core/showRegisteredTypeDetails.do"",depth 34,fast_pattern; pkt_data; content:""uid|3D|""; pcre:""/uid\x3D\d{0,10}?[A-Za-z\x3B\x25]/""; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-admin; sid:29608; rev:3; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""MALWARE-OTHER OSX.Trojan.Renepo rootkit upload attempt""; flow:to_server,established; file_data; content:""|22|opener: wrote LittleSnitch StartupParameters.plist |22| |3E 3E| |2F|.performance.txt"",fast_pattern,nocase; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop; service:smtp; classtype:trojan-activity; sid:27961; rev:3; )",['T1014']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 15163 ( msg:""MALWARE-OTHER Keylogger stealthwatcher 2000 runtime detection - tcp connection setup""; flow:to_server,established; content:""|04 00 00 00|"",depth 4; content:""|FF D8 FF E0 00 10|JFIF|00 01 01 00 00 00 00 00 00 00 FF DB 00|C|00 08 06 06 07 06 05 08 07 07 07 09 09 08 0A 0C 14 0D 0C 0B 0B 0C 19 12 13 0F 14 1D 1A 1F 1E 1D 1A 1C 1C| |24|.' |22|,|23 1C 1C 28|7|29|,01444|1F|'9=82<.342|FF DB 00|C|01|"",distance 0; classtype:successful-recon-limited; sid:6383; rev:6; )",['T1056']
"alert tcp $HOME_NET any -> $SMTP_SERVERS [25,587] ( msg:""MALWARE-CNC Win.Trojan.iSpy variant exfiltration outbound connection""; flow:to_server,established; content:""=0D=0A"",fast_pattern,nocase; content:""iSpy Keylogger""; content:""=0D=0ABrowser""; content:""=0D=0AWebsite"",within 70; content:""=0D=0AUsername"",within 70; content:""=0D=0APassword"",within 70; metadata:impact_flag red,ruleset community; service:smtp; T1020; T1056; classtype:trojan-activity; sid:39410; rev:3; )",['T1020']
"alert tcp $EXTERNAL_NET 443 -> $HOME_NET any ( msg:""MALWARE-CNC Win.Trojan.Yakes variant certificate""; flow:to_client,established; content:""C00230-01..yiba6p"",fast_pattern; content:""|55 04 03 13 1E|C00230-01-f002 VPN Certificate"",within 35,distance 6; metadata:impact_flag red; service:ssl; classtype:trojan-activity; sid:36198; rev:3; )",['T1021']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER PHP webshell upload attempt""; flow:to_server,established; file_data; content:""|89|PNG|0D 0A 1A 0A|"",depth 8; content:""<?php"",distance 0,nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:49456; rev:2; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.Erne inbound connection attempt""; flow:to_server,established; http_client_body; content:""newdirectory="",nocase; content:""createdirectory=yenidizin"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60451; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.Cybershell inbound connection attempt""; flow:to_server,established; http_uri; content:"".php?d=/"",fast_pattern,nocase; content:""&show"",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60297; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Win.Trojan.Agent Funeral ceremony phishing attempt""; flow:to_client,established; http_header; content:""filename=FuneralCeremony_"",fast_pattern,nocase; content:"".zip"",nocase; file_data; content:""FuneralCeremony_""; content:"".exe"",distance 0,nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; T1192; classtype:trojan-activity; sid:30569; rev:3; )",['T1566']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.GateKeylogger outbound connection""; flow:to_server,established; http_uri; content:""/News/gate.php"",fast_pattern,nocase; http_header; content:""Connection|3A 20|Keep-Alive""; content:!""Accept""; content:!""Content-Type""; content:""User-Agent|3A 20|""; pcre:""/User-Agent\x3a\x20[A-F0-9]{32}\x0d\x0a/""; metadata:impact_flag red,ruleset community; service:http; T1056; classtype:trojan-activity; sid:38557; rev:4; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 21 ( msg:""MALWARE-CNC WIn.Trojan.HawkEye keylogger variant outbound connection""; flow:to_server,established; content:""STOR HawkEye_"",fast_pattern,nocase; metadata:impact_flag red; service:ftp; classtype:trojan-activity; sid:33886; rev:3; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Apache Log4j logging remote code execution attempt""; flow:to_server,established; http_header; content:""upper"",fast_pattern,nocase; pcre:""/(%(25)?24|\x24)(%(25)?7b|\x7b)upper(%(25)?3a|\x3a)/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; gid:1; sid:58738; rev:5; )",['T1190']
"alert tcp $HOME_NET [21,25,443,465,636,992,993,995,2484] -> $EXTERNAL_NET any ( msg:""SERVER-OTHER OpenSSL TLSv1.1 large heartbeat response - possible ssl heartbleed attempt""; flow:to_client,established; content:""|18 03 02|""; byte_jump:2,0,relative; content:""|18 03 02|"",within 3; byte_test:2,>,128,0,relative; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ssl; classtype:attempted-recon; sid:30787; rev:5; )",['T1123']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger easy Keylogger runtime detection""; flow:to_server,established; content:""DQp+fn5+fn5+fn5+fn5+fn5+fn5+fn5+fn5+fg0KV2luZG93IFRpd"",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:13642; rev:7; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER ASP webshell upload attempt""; flow:to_server,established; file_data; content:""|FF D8 FF|"",depth 3; content:""<%"",distance 0; content:""language"",within 25,nocase; content:""%>"",within 35; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:49451; rev:2; )",['T1190']
"alert tcp $HOME_NET 10050 -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger win-spy runtime detection - execute file server-to-client""; flow:to_client,established; flowbits:isset,winspy_execute_client-to-server; content:""/RF|16|"",fast_pattern,nocase; classtype:successful-recon-limited; sid:7164; rev:8; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Hadeki variant outbound connection""; flow:to_server,established; http_uri; content:""Keylogger-Output"",fast_pattern,nocase; content:""Date:""; content:""Time:""; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:31303; rev:4; )",['T1056']
"alert file ( msg:""MALWARE-OTHER Php.Webshell.Cybershell download attempt""; flow:to_client,established; file_data; content:""header(|22|Expires: |22|.date(|22|r|22|,mktime(0,0,0,1,1,2030)))|3B|"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; classtype:trojan-activity; gid:1; sid:60296; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HOME_NET 110 ( msg:""PROTOCOL-POP EXPLOIT x86 BSD overflow""; flow:to_server,established; content:""^|0E|1|C0 B0 3B 8D|~|0E 89 FA 89 F9|"",fast_pattern,nocase; metadata:ruleset community; service:pop3; classtype:attempted-admin; sid:286; rev:18; )",['T1071']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC PowerShell Empire variant outbound connection""; flow:to_server,established; http_uri; content:""/admin/get.php"",fast_pattern,nocase; http_cookie; content:""SESSION""; http_header; content:""User-Agent: Mozilla/5.0 (Windows NT 6.1|3B| WOW64|3B| Trident/7.0|3B| rv:11.0) like Gecko""; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:44561; rev:4; )",['T1059']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""POLICY-OTHER F5 iControl REST interface tm.util.bash invocation attempt""; flow:to_server,established; http_uri; content:""/mgmt/tm/util/bash"",fast_pattern,nocase; http_client_body; content:""command"",nocase; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:policy-violation; sid:57336; rev:3; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-IIS Microsoft Windows IIS directory traversal attempt""; flow:to_server,established; content:""..|5C|.."",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; classtype:web-application-attack; sid:974; rev:23; )",['T1190']
"alert tcp $HOME_NET 868 <> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger ab system spy runtime detection - information exchange - flowbit set 3""; flow:established; flowbits:isset,ABSystemSpy_Inforetrieve2; content:""chkCli"",depth 6; flowbits:set,ABSystemSpy_Inforetrieve3; flowbits:noalert; classtype:successful-recon-limited; sid:7167; rev:8; )",['T1056']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-CNC JSP.Webshell.JSP2Shell outbound connection""; flow:to_client,established; file_data; content:""<title>JspWebShell By "",fast_pattern,nocase; content:""</title>"",within 50,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:61160; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""MALWARE-OTHER Html.Dropper.Xbash variant obfuscated powershell invocation""; flow:to_server,established; file_data; content:""|5C|x70|5C|x6F|5C|x77|5C|x65|5C|x72|5C|x73|5C|x68|5C|x65|5C|x6C|5C|x6C|5C|x2E|5C|x65|5C|x78|5C|x65|5C|x20|5C|x2D|5C|x65|5C|x78|5C|x65|5C|x63|5C|x75|5C|x74|5C|x69|5C|x6F|5C|x6E|5C|x70|5C|x6F|5C|x6C|5C|x69|5C|x63|5C|x79|5C|x20|5C|x62|5C|x79|5C|x70|5C|x61|5C|x73|5C|x73"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:smtp; classtype:trojan-activity; sid:47867; rev:2; )",['T1059']
"alert tcp $HOME_NET [21,25,443,465,636,992,993,995,2484] -> $EXTERNAL_NET any ( msg:""SERVER-OTHER OpenSSL TLSv1.2 large heartbeat response - possible ssl heartbleed attempt""; flow:to_client,established; content:""|17 03 03|""; byte_jump:2,0,relative; content:""|18 03 03|"",within 3,fast_pattern; byte_test:2,>,128,0,relative; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ssl; classtype:attempted-recon; sid:30784; rev:4; )",['T1123']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger winsession runtime detection - smtp""; flow:to_server,established; content:""===========>"",nocase; content:""WinSession Logger"",distance 0,nocase; service:smtp; classtype:successful-recon-limited; sid:6207; rev:10; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET [25,587] ( msg:""MALWARE-CNC Win.Trojan.HawkEye keylogger exfiltration attempt""; flow:to_server,established; content:""Subject: HawkEye Keylogger |7C|"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:smtp; T1020; T1056; classtype:trojan-activity; sid:39911; rev:3; )",['T1020']
"alert tcp $EXTERNAL_NET any -> $HOME_NET 456 ( msg:""MALWARE-OTHER Keylogger remotekeylog.b runtime detection - get sys info""; flow:to_server,established; content:""info"",depth 4; flowbits:set,RemoteKeyLog.b.Info_detection; flowbits:noalert; metadata:policy max-detect-ips alert; classtype:successful-recon-limited; sid:12129; rev:6; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""EXPLOIT-KIT Crimeboss exploit kit - Portable Executable download attempt""; flow:to_server,established; http_uri; content:""/Plugin.cpl"",fast_pattern,nocase; http_header; content:"" Java/1""; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:26040; rev:4; )",['T1218']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""INDICATOR-OBFUSCATION Invalid header line evasion attempt""; flow:to_client,established; http_header; content:""|0D 0A|""; content:""|0D 0A|"",within 15; pcre:""/\r\n[\x20\t]*?[:\x20]+?[\w\x2d]*?\r\n/i""; metadata:policy max-detect-ips drop; service:http; classtype:non-standard-protocol; sid:38641; rev:6; )",['T1027']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Php.Webshell.Azrail outbound connection attempt""; flow:to_client,established; file_data; content:""<b><u>Software</u>:"",fast_pattern,nocase; content:""<b><u>Server IP</u>"",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59093; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 21 ( msg:""MALWARE-CNC Win.Trojan.FTPKeyLogger outbound connection""; flow:to_server,established; content:""STOR Screenshot from|3A 20|"",fast_pattern; content:""|29|.png"",within 80; metadata:impact_flag red,ruleset community; service:ftp; T1056; classtype:trojan-activity; sid:38387; rev:2; )",['T1056']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS Oracle WebCenter Content CheckOutAndOpen.dll ActiveX control code execution ActiveX function call access""; flow:to_client,established; file_data; content:""CheckOutAndOpen.Control"",fast_pattern,nocase; content:"".openwebdav|28|"",nocase; content:"".hta"",nocase; metadata:policy max-detect-ips drop; service:ftp-data,http,imap,pop3; classtype:attempted-user; sid:32104; rev:8; )",['T1218']
"alert udp $HOME_NET any -> $EXTERNAL_NET 53 ( msg:""MALWARE-CNC Win.Trojan.UDPOS outbound data exfiltration""; flow:to_server; isdataat:150; content:""|0F|""; content:""|03|trp"",within 4,distance 15,fast_pattern; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:dns; T1020; classtype:trojan-activity; sid:45967; rev:2; )",['T1020']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger system surveillance pro runtime detection""; flow:to_server,established; content:""Subject|3A|"",nocase; content:""System"",distance 0,nocase; content:""Surveillance"",distance 0,nocase; content:""Log"",distance 0,nocase; content:""Open"",nocase; content:""log"",distance 0,nocase; content:""file"",distance 0,nocase; content:""import"",distance 0,nocase; pcre:""/^Subject\x3a[^\r\n]*System\s+Surveillance\s+Log/ims""; pcre:""/^Open\s+log\s+file\s+to\s+import/ims""; service:smtp; classtype:successful-recon-limited; sid:9647; rev:7; )",['T1056']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Php.Webshell.Exoshell outbound connection attempt""; flow:to_client,established; file_data; content:""<b>Current-path : </b>"",fast_pattern,nocase; content:""<b>Os : </b>"",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60498; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""INDICATOR-COMPROMISE PhpSploit backdoor communication attempt""; flow:to_server,established; http_client_body; content:""=ZWNobyAiP""; content:!""="",distance 0; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:50952; rev:1; )",['T1505']
"alert tcp $HOME_NET 456 -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger remotekeylog.b runtime detection - keylogging""; flow:to_client,established; flowbits:isset,RemoteKeyLog.b.Keylogging_detection; content:""KEY"",depth 3; metadata:policy max-detect-ips drop; classtype:successful-recon-limited; sid:12132; rev:6; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger watchdog runtime detection - init connection""; flow:to_server,established; flowbits:isset,WatchDog_Init_Connection; content:""I|3A|NAME|3A|"",fast_pattern,nocase; pcre:""/^I\x3aNAME\x3a/ims""; metadata:impact_flag red; classtype:successful-recon-limited; sid:7513; rev:7; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP generic SQL select statement possible sql injection""; flow:to_server,established; http_uri; content:""select * from"",nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:web-application-attack; sid:41817; rev:2; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.GateKeylogger plugins download attempt""; flow:to_server,established; content:"".p HTTP/1.1"",fast_pattern,nocase; http_uri; content:""/plugins/""; pcre:""/\/plugins\/[a-z]{3,10}\.p/i""; metadata:impact_flag red,ruleset community; service:http; T1056; T1176; classtype:trojan-activity; sid:38561; rev:3; )",['T1056']
