Rule,MITRE Technique ID
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""EXPLOIT-KIT Redkit exploit kit obfuscated portable executable""; flow:to_client,established; http_header; content:""filename=setup.exe"",fast_pattern,nocase; file_data; content:""|8B 7F AA 11 CE 52 0A 3D 76|"",depth 9; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:26349; rev:5; )",['T1027']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER ASP webshell upload attempt""; flow:to_server,established; file_data; content:""|89|PNG|0D 0A 1A 0A|"",depth 8; content:""<%"",distance 0; content:""language"",within 25,nocase; content:""%>"",within 35; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:49460; rev:2; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger advanced spy 4.0 runtime detection""; flow:to_server,established; flowbits:isset,AdvancedSpy_detection; content:""filename="",nocase; content:""|22|as_report_"",distance 0,nocase; content:"".zip|22|"",distance 0,nocase; pcre:""/filename\s*\x3D\s*\x22as\x5Freport\x5F[^\x22]+\x2Ezip\x22/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:13279; rev:7; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger pc actmon pro runtime detection - smtp""; flow:to_server,established; content:""X-Sender|3A| ActMon"",fast_pattern,nocase; service:smtp; classtype:successful-recon-limited; sid:5790; rev:11; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger netobserve runtime detection - email notification""; flow:to_server,established; content:""From|3A|"",nocase; content:""NETObserve"",distance 0,nocase; pcre:""/^From\x3a[^\r\n]*NETObserve/ims""; flowbits:set,NETObserve_SMTP; flowbits:noalert; service:smtp; classtype:successful-recon-limited; sid:8465; rev:6; )",['T1056']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Alureon - Malicious IFRAME load attempt""; flow:to_client,established; file_data; content:""name=|5C 22|Twitter|5C 22| scrolling=|5C 22|auto|5C 22| frameborder=|5C 22|no|5C 22| align=|5C 22|center|5C 22| height = |5C 22|1px|5C 22| width = |5C 22|1px|5C 22|>"",fast_pattern,nocase; metadata:policy balanced-ips alert,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; T1102; classtype:trojan-activity; sid:22061; rev:8; )",['T1102']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP CA Total Defense management.asmx sql injection attempt""; flow:to_server,established; http_method; content:""POST""; http_uri; content:""/UNCWS/Management.asmx"",fast_pattern,nocase; http_header; content:""SOAP"",nocase; http_client_body; pcre:""/<SelectedID>[^<]+?(\x3B|%3B)/im""; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-admin; sid:24705; rev:10; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC URI request for known malicious URI - base64 encoded""; flow:to_server,established; http_uri; content:""Y2xrPTQu"",fast_pattern,nocase; pkt_data; content:""GET /"",depth 5; isdataat:100,relative; content:!"" "",within 100; base64_decode:relative; base64_data; content:""clk=""; content:""&bid="",distance 0; content:""&aid="",within 5,distance 40; content:""&sid="",distance 0; content:""&rd="",distance 0; content:""&x86="",distance 0; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:24243; rev:3; )",['T1001']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Directate outbound connection""; flow:to_server,established; http_uri; content:""/plugin/update/?user="",fast_pattern; content:""&usersid="",within 45; content:""&version="",within 193; content:""&osbit="",distance 0; content:""&state="",within 10; http_header; content:""User-Agent|3A| EI Plugin updater"",nocase; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:35317; rev:3; )",['T1176']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Tridium Niagara default administrator account login attempt""; flow:to_server,established; http_uri; content:""/niagara/"",fast_pattern,nocase; pkt_data; content:""Authorization|3A|"",nocase; content:""Basic"",distance 0,nocase; base64_decode:bytes 64,offset 0,relative; base64_data; pcre:""/^administrator\x3a\x20$/""; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-admin; sid:48740; rev:2; )",['T1078']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Siemens IP-Camera credential disclosure attempt""; flow:to_server,established; http_uri; content:""/cgi-bin/readfile.cgi"",fast_pattern,nocase; content:""query=ADMINID"",nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-admin; sid:39930; rev:3; )",['T1003']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.OilRig variant outbound connection""; flow:to_server,established; http_uri; content:""/pser?"",depth 6; pcre:""/\x2fpser\x3f[A-F0-9]{3,84}(BBZ|BBY)/""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; sid:47900; rev:2; )",['T1071']
"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger ardamax keylogger runtime detection - ftp""; flow:to_server,established; content:""{D082139B-D5E4-4e63-B866-9BFC97880A48}"",fast_pattern,nocase; classtype:successful-recon-limited; sid:7552; rev:9; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Samsung Data Manager default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""YWRtaW46MTIzNA=="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:38249; rev:3; )",['T1078']
"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""BROWSER-PLUGINS Apple Quicktime plugin SetLanguage buffer overflow attempt""; flow:to_server,established; file_data; content:""<object"",nocase; content:""02BF25D5-8C17-4B23-BC80-D3488ABDDC6B"",within 200; content:""<EMBED"",nocase; content:""SRC="",distance 0,nocase; content:""PLUGINSPAGE"",distance 0; content:""SetLanguage|28 22|"",nocase; content:!""|22|"",within 512; metadata:policy max-detect-ips drop,policy security-ips drop; service:smtp; classtype:attempted-user; sid:23986; rev:10; )",['T1176']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC User-Agent known malicious user-agent string - Elite Keylogger""; flow:to_server,established; http_header; content:""User-Agent|3A| installer/"",fast_pattern,nocase; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:41457; rev:4; )",['T1056']
"alert tcp $HOME_NET [21,25,443,465,636,992,993,995,2484] -> $EXTERNAL_NET any ( msg:""SERVER-OTHER OpenSSL TLSv1.2 large heartbeat response - possible ssl heartbleed attempt""; flow:to_client,established; content:""|18 03 03|""; byte_jump:2,0,relative; content:""|18 03 03|"",within 3; byte_test:2,>,128,0,relative; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ssl; classtype:attempted-recon; sid:30788; rev:5; )",['T1005']
"alert tcp $EXTERNAL_NET any -> $HOME_NET 27665 ( msg:""MALWARE-OTHER Trin00 Attacker to Master default startup password""; flow:to_server,established; content:""betaalmostdone""; metadata:ruleset community; T1078; classtype:attempted-dos; sid:233; rev:11; )",['T1078']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Php.Webshell.Antichat inbound connection attempt""; flow:to_server,established; http_client_body; content:""action="",nocase; content:""&dir="",distance 0,fast_pattern,nocase; content:""&file="",distance 0,nocase; http_uri; content:"".php"",nocase; http_client_body; pcre:""/^action=[^&]*?&dir=[^&]*?&file=[^&]*?$/i""; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59025; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""INDICATOR-OBFUSCATION known javascript packer detected""; flow:to_client,established; file_data; content:""eval|28|function|28|p,a,c,k,e,"",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:misc-activity; sid:37909; rev:2; )",['T1027']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Dropper.Ch variant outbound connection""; flow:to_server,established; http_method; content:""POST""; http_uri; content:""/tasks.php"",fast_pattern,nocase; http_header; content:""Content-length:""; content:""Content-type:""; content:!""Accept""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:32670; rev:3; )",['T1071']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Digi default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""dXNlcjpwYXNzd2Q="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37382; rev:3; )",['T1078']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""EXPLOIT-KIT known malicious javascript packer detected""; flow:to_client,established; file_data; content:""function|28 2F 2A|""; content:""|2A 2F|p,|2F 2A|"",within 25; content:""|2A 2F|a,|2F 2A|"",within 25; content:""|2A 2F|c,|2F 2A|"",within 25; content:""|2A 2F|k,|2F 2A|"",within 25; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:misc-activity; sid:32804; rev:4; )",['T1027']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-FIREFOX Mozilla products obfuscated cross site scripting attempt""; flow:to_client,established; file_data; content:""&#xdc"",fast_pattern,nocase; content:""&#xdc""; content:""&#xdc"",distance 0; content:""&#xdc"",distance 0; metadata:policy max-detect-ips drop; service:http; classtype:attempted-admin; sid:43672; rev:3; )",['T1027']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS Sony Rootkit Uninstaller ActiveX clsid access""; flow:to_client,established; file_data; content:""4EA7C4C5-C5C0-4F5C-A008-8293505F71CC"",fast_pattern,nocase; pcre:""/<object\s*[^>]*\s*classid\s*=\s*(?P<q1>\x22|\x27|)\s*clsid\s*\x3a\s*{?\s*4EA7C4C5-C5C0-4F5C-A008-8293505F71CC\s*}?\s*(?P=q1)(\s|>)/is""; metadata:policy max-detect-ips drop; service:http; classtype:attempted-user; sid:11250; rev:12; )",['T1014']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger starlogger runtime detection""; flow:to_server,established; content:""From|3A|"",nocase; content:""|22|StarLogger|22|"",distance 0,nocase; content:""Subject|3A| StarLogger information"",distance 0,nocase; content:""Please find attached the StarLogger log file named"",fast_pattern,nocase; service:smtp; classtype:successful-recon-limited; sid:7541; rev:9; )",['T1056']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Cobalt Strike beacon inbound connection attempt""; flow:to_client,established; file_data; content:""{|22|meta|22|:{},|22|status|22|:|22|OK|22|,|22|saved|22|:|22|1|22|,|22|starttime|22|:17656184060,|22|id|22|:|22 22|,|22|vims|22|:{|22|dtc|22|:|22|"",fast_pattern,nocase; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:56608; rev:1; )",['T1020']
"alert tcp $HOME_NET any -> $EXTERNAL_NET [21,25,443,465,636,992,993,995,2484] ( msg:""SERVER-OTHER OpenSSL SSLv3 heartbeat read overrun attempt - vulnerable client response""; flow:to_server,established,only_stream; content:""|18 03 00|"",depth 3; byte_test:2,>,128,3; detection_filter:track by_dst,count 2,seconds 5; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ssl; classtype:attempted-recon; sid:30520; rev:9; )",['T1123']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-BACKDOOR Jsp.Webshell.Behinder upload attempt""; flow:to_server,established; content:""<%""; content:""java.util.*""; content:""extends ClassLoader"",fast_pattern,nocase; content:""defineClass""; content:""getInstance(|22|AES|22|)""; content:""decodeBuffer"",distance 0; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; gid:1; sid:59932; rev:2; )",['T1094']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 15163 ( msg:""MALWARE-OTHER Keylogger stealthwatcher 2000 runtime detection - tcp connection setup""; flow:to_server,established; content:""|04 00 00 00|"",depth 4; content:""|FF D8 FF E0 00 10|JFIF|00 01 01 00 00 00 00 00 00 00 FF DB 00|C|00 08 06 06 07 06 05 08 07 07 07 09 09 08 0A 0C 14 0D 0C 0B 0B 0C 19 12 13 0F 14 1D 1A 1F 1E 1D 1A 1C 1C| |24|.' |22|,|23 1C 1C 28|7|29|,01444|1F|'9=82<.342|FF DB 00|C|01|"",distance 0; classtype:successful-recon-limited; sid:6383; rev:6; )",['T1056']
"alert file ( msg:""MALWARE-OTHER Php.Webshell.Cybershell download attempt""; flow:to_client,established; file_data; content:""header(|22|Expires: |22|.date(|22|r|22|,mktime(0,0,0,1,1,2030)))|3B|"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; classtype:trojan-activity; gid:1; sid:60296; rev:1; )",['T1505']
"alert tcp $HOME_NET 456 -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger remotekeylog.b runtime detection - keylogging""; flow:to_client,established; content:""WND"",depth 3; flowbits:set,RemoteKeyLog.b.Keylogging_detection; flowbits:noalert; metadata:policy max-detect-ips alert; classtype:successful-recon-limited; sid:12131; rev:6; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 21 ( msg:""MALWARE-OTHER Keylogger Monitor.win32.perflogger""; flow:to_server,established; content:""USER|20|nacky8|0D 0A|"",nocase; flowbits:set,w32.perflogger; flowbits:noalert; metadata:policy max-detect-ips alert; service:ftp; classtype:trojan-activity; sid:19392; rev:8; )",['T1056']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Php.Webshell.Generic outbound connection attempt""; flow:to_client,established; file_data; content:""<script type="",nocase; content:""|2F|javascript"",within 30; content:""function tukar("",within 300,fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59048; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger activitylogger runtime detection""; flow:to_server,established; content:""X-Mailer|3A| SoftActivity Mailer"",fast_pattern,nocase; service:smtp; classtype:successful-recon-limited; sid:5742; rev:11; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET 1707 ( msg:""SERVER-OTHER Sage SalesLogix database credential disclosure attempt""; flow:to_server,established; content:""|00 00 00 00 00 00 00 00 00 00|"",depth 10; content:""|00 00 00|"",within 3,distance 1; content:""GetConnection|00|"",fast_pattern,nocase; metadata:policy max-detect-ips drop; classtype:attempted-admin; sid:20618; rev:6; )",['T1003']
"alert udp $HOME_NET any -> $EXTERNAL_NET 15165 ( msg:""MALWARE-OTHER Keylogger activity monitor 3.8 runtime detection""; content:""|1D BA 0B FB|d|5C 86 E1 DA 83|BC|B6 04 E0|^|0A|@|C5 D4 00 00 00 00 00 00 00 00|""; classtype:successful-recon-limited; sid:7549; rev:8; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Apple OSX Flashback malware variant outbound connection""; flow:to_server,established; http_uri; content:""/auupdate/"",fast_pattern; http_header; content:""User-Agent|3A|""; base64_decode:relative; base64_data; content:""|7C|x86_64|7C|10.""; service:http; classtype:trojan-activity; sid:22034; rev:6; )",['T1001']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.Andela inbound connection attempt""; flow:to_server,established; http_uri; content:"".php?y=|2F|"",fast_pattern,nocase; content:""&x="",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59049; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Oracle Fusion Middleware WebCenter selectedLocale parameter sql injection attempt""; flow:to_server,established; http_method; content:""POST""; http_uri; content:""/cs/ContentServer"",fast_pattern,nocase; http_client_body; content:""selectedLocale="",nocase; pcre:""/(^|&)selectedLocale=[^&]+?([\x22\x27]|%22|%27)/i""; metadata:policy max-detect-ips drop; service:http; classtype:web-application-attack; sid:24629; rev:4; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger spybuddy 3.72 runtime detection""; flow:to_server,established; content:""From|3A|"",nocase; content:""SpyBuddy"",distance 0,nocase; pcre:""/^From\x3a[^\r\n]*SpyBuddy/ims""; flowbits:set,SpyBuddy_SMTP; flowbits:noalert; service:smtp; classtype:successful-recon-limited; sid:8355; rev:13; )",['T1056']
