Sid,Response,Without_Limit_Prompt_Without_Competition_Without_Limit_Return,Without_Limit_Prompt_Without_Competition_With_Limit_Return,Without_Limit_Prompt_With_Competition_Without_Limit_Return,Without_Limit_Prompt_With_Competition_With_Limit_Return,True_labels
45173,"
 [
   {
     ""Sid"": ""45173"",
     ""Technique ID"": ""T1185"",
     ""Technique Name"": ""Browser Session Hijacking"",
     ""Quotes"": null,
     ""Explanation"": ""The rule triggers when a specific string '<a href=|22|data:application/octet-stream,hello|22|', is seen in the traffic. This string is commonly used in browser session hijacking attacks, where an attacker attempts to gain control of a user's browser session. The attacker may use this technique to steal sensitive information, such as credentials or financial data, or to redirect the user to a malicious website.""
   }
 ]
 
 {
   ""Sid"": ""45173"",
   ""Technique ID"": ""T1118"",
   ""Technique Name"": ""Forced Authentication"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when an attempt to download a file from an external IP address is made. The file data contains a link that may force the user to authenticate.""
 }
 
 {
   ""Sid"": ""45173"",
   ""Technique ID"": ""T1185"",
   ""Technique Name"": ""Browser Session Hijacking"",
   ""Quotes"": [
     ""Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques""
   ],
   ""Explanation"": ""The rule looks for attempts to download a file from the browser directory, which could be an attempt to hijack the browser session and download malicious content.""
 }
 ","['T1080', 'T1091', 'T1053', 'T1114', 'T1105', 'T1584', 'T1003', 'T1187', 'T1112', 'T1185', 'T1123', 'T1005']","['T1003', 'T1187']","['T1185', 'T1118']","['T1185', 'T1118']",['T1070']
30521,"
 [
   {
     ""Sid"": ""30521"",
     ""Technique ID"": ""T1135"",
     ""Technique Name"": ""Network Share Discovery"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when a client attempts to exploit an OpenSSL TLSv1 heartbeat read overrun vulnerability on a server over ports commonly used for network shares (21, 25, 443, 465, 636, 992, 993, 995, 2484). Adversaries may use this technique to identify potential systems of interest for lateral movement.""
   }
 ]
 
 {
   ""Sid"": ""30521"",
   ""Technique ID"": ""T1595"",
   ""Technique Name"": ""Active Scanning"",
   ""Quotes"": [],
   ""Explanation"": ""Active scanning is a technique used to gather information about a target system or network. The rule uses a content string that matches packets containing the OpenSSL TLSv1 heartbeat read overrun attempt, which is a known vulnerability that can be used to gather information about a target system.""
 }
 
 {
   ""Sid"": ""30521"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on an attempt to exploit a vulnerability in an Internet-facing host or system. This is a common technique used by adversaries to gain initial access to a network.""
 }
 ","['T1124', 'T1489', 'T1189', 'T1567', 'T1036', 'T1216', 'T1046', 'T1190', 'T1135', 'T1217', 'T1595', 'T1140']","['T1189', 'T1190']","['T1135', 'T1595', 'T1190']","['T1135', 'T1595']",['T1123']
50029,"
 {}
 
 {
   ""Sid"": ""50029"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an attempt to download a malicious Mach-O 64-bit executable file, which could be used as a tool for further malicious activities.""
 }
 
 {
   ""Sid"": ""50029"",
   ""Technique ID"": ""T1114"",
   ""Technique Name"": ""Email Collection"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on attempts to download a malicious file over SMTP protocol, which is a common technique used to collect email addresses.""
 }
 ","['T1078', 'T1014', 'T1114', 'T1105', 'T1120', 'T1190', 'T1027', 'T1092', 'T1037', 'T1136']","['T1078', 'T1014']","['T1105', 'T1114']","['T1105', 'T1114']",['T1643']
300307,"{
   ""Sid"": ""300307"",
   ""Technique ID"": ""T1114"",
   ""Technique Name"": ""Email Collection"",
   ""Quotes"": [""An adversary may target user email to collect sensitive information""],
   ""Explanation"": ""The rule contains the keyword \""email\"" and \""crafted email address buffer overflow attempt\"", which are related to email collection technique.""
 }{
   ""Sid"": ""300307"",
   ""Technique ID"": ""T1114"",
   ""Technique Name"": ""Email Collection"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an attempted buffer overflow in OpenSSL's x509 crafted email address, which could be used to collect email addresses from the victim system.""
 }{
   ""Sid"": 300307,
   ""Technique ID"": ""T1134"",
   ""Technique Name"": ""Access Token Manipulation"",
   ""Quotes"": [],
   ""Explanation"": ""This rule alerts on an attempt to exploit a buffer overflow vulnerability in OpenSSL x509. An adversary could use this vulnerability to gain control of the server by manipulating access tokens.""
 }","['T1124', 'T1113', 'T1114', 'T1200', 'T1539', 'T1082', 'T1012', 'T1190', 'T1104', 'T1217', 'T1134', 'T1136']","['T1190', 'T1082']","['T1114', 'T1134']","['T1114', 'T1134']",['T1189']
42066,"
 {}
 
 {
   ""Sid"": ""42066"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on an attempt to delete a file using the WordPress plugin arbitrary file deletion vulnerability. This technique is relevant because it involves exploiting a weakness in a public-facing web application to gain access to a network, which is consistent with the observed behavior in the rule.""
 }
 
 {
   ""Sid"": ""42066"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on an HTTP request to the \""/wp-admin/admin-ajax.php\"" URI, which is a common entry point for exploiting vulnerabilities in WordPress plugins. An adversary could exploit a vulnerability in a WordPress plugin to gain access to the underlying system.""
 }
 ","['T1047', 'T1113', 'T1114', 'T1105', 'T1569', 'T1120', 'T1190', 'T1112', 'T1110', 'T1119', 'T1136']","['T1047', 'T1190']",['T1190'],['T1190'],['T1070']
44388,"
 {
   ""Sid"": ""44388"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for attempts to exploit a credential disclosure vulnerability in a web application. The attacker sends a specially crafted request to the web application, which contains malicious input. The web application processes the input and returns a response that contains sensitive information, such as credentials.""
 }
 
 {
   ""Sid"": ""44388"",
   ""Technique ID"": ""T1080"",
   ""Technique Name"": ""Taint Shared Content"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on a request to /getcfg.php, which may indicate an attempt to access sensitive information by adding content to a shared storage location.""
 }
 
 {
   ""Sid"": ""44388"",
   ""Technique ID"": ""T1018"",
   ""Technique Name"": ""Remote System Discovery"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for a request to /getcfg.php, which could be used to gather information about the system.""
 }
 ","['T1080', 'T1018', 'T1114', 'T1056', 'T1548', 'T1003', 'T1190', 'T1040', 'T1110', 'T1020', 'T1140']","['T1020', 'T1056']","['T1056', 'T1080', 'T1018']","['T1056', 'T1080']",['T1003']
26639,"
 {
   ""Sid"": ""26639"",
   ""Technique ID"": ""T1185"",
   ""Technique Name"": ""Browser Session Hijacking"",
   ""Quotes"": [
     ""Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques""
   ],
   ""Explanation"": ""The rule detects XML digital signature transformation of digest value, which is a technique used in browser session hijacking to modify the content of a web page and hijack the user's session.""
 }
 
 [
   {
     ""Sid"": ""26639"",
     ""Technique ID"": ""T1185"",
     ""Technique Name"": ""Browser Session Hijacking"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for XML digital signature transformation of digest value, which is related to browser session hijacking.""
   }
 ]
 
 [
   {
     ""Sid"": ""26639"",
     ""Technique ID"": ""T1185"",
     ""Technique Name"": ""Browser Session Hijacking"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects attempts to exploit vulnerabilities in Internet Explorer related to XML digital signature transformation of digest value. This technique is commonly used in browser session hijacking attacks where adversaries take advantage of vulnerabilities in browser software to modify user-behaviors and intercept information.""
   }
 ]
 ","['T1220', 'T1113', 'T1189', 'T1534', 'T1049', 'T1542', 'T1190', 'T1203', 'T1212', 'T1211', 'T1040', 'T1185', 'T1010', 'T1140']","['T1189', 'T1220']",['T1185'],['T1185'],['T1220']
41978,"
 {}
 
 {
   ""Sid"": ""41978"",
   ""Technique ID"": ""T1021"",
   ""Technique Name"": ""Remote Services"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects a Microsoft Windows SMB remote code execution attempt, which is a type of remote service that can be abused by adversaries to execute malicious commands and payloads.""
 }
 
 {
   ""Sid"": ""41978"",
   ""Technique ID"": ""T1006"",
   ""Technique Name"": ""Direct Volume Access"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects attempts to access a volume directly, which is a common technique used by adversaries to bypass file access controls and file system monitoring.""
 }
 ","['T1047', 'T1021', 'T1006', 'T1036', 'T1195', 'T1003', 'T1212', 'T1135', 'T1217', 'T1134', 'T1025']","['T1047', 'T1021']","['T1021', 'T1006']","['T1021', 'T1006']",['T1189']
27960,"{
   ""Sid"": ""27960"",
   ""Technique ID"": ""T1014"",
   ""Technique Name"": ""Rootkit"",
   ""Quotes"": [""\""OSX.Trojan.Renepo rootkit upload attempt\""""],
   ""Explanation"": ""The rule triggers on a message indicating an attempt to upload a rootkit, a type of malware that can hide malicious activity on the system.""
 }
 {
   ""Sid"": ""27960"",
   ""Technique ID"": ""T1014"",
   ""Technique Name"": ""Rootkit"",
   ""Quotes"": [
     ""|22|opener: Finished move to System Library StartupItems |22| |3E 3E| |2F|.performance.txt""
   ],
   ""Explanation"": ""The rule detects an attempt to install a rootkit on the system, which is a technique used by adversaries to hide the presence of malicious software.""
 }
 [
   {
     ""Sid"": ""27960"",
     ""Technique ID"": ""T1014"",
     ""Technique Name"": ""Rootkit"",
     ""Quotes"": [
       ""\""OSX.Trojan.Renepo rootkit\""""
     ],
     ""Explanation"": ""The rule detects an attempt to upload a rootkit to a system called OSX.Trojan.Renepo, which is a known rootkit.""
   }
 ]","['T1080', 'T1014', 'T1489', 'T1105', 'T1528', 'T1572', 'T1068', 'T1112', 'T1659', 'T1037', 'T1074']","['T1014', 'T1105']",['T1014'],['T1014'],['T1014']
36585,"
 [
   {
     ""Sid"": ""36585"",
     ""Technique ID"": ""T1203"",
     ""Technique Name"": ""Exploitation for Client Execution"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for attempts to execute applescript code through a browser, which is a common technique used to exploit vulnerabilities in client applications.""
   }
 ]
 
 {
   ""Sid"": ""36585"",
   ""Technique ID"": ""T1204"",
   ""Technique Name"": ""User Execution"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when an \""applescript\"" code is executed by a user in a browser, which is an example of a user assisted execution.""
 }
 
 {
   ""Sid"": ""36585"",
   ""Technique ID"": ""T1204"",
   ""Technique Name"": ""User Execution"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects attempts to execute AppleScript code through a user-assisted action, indicating that an adversary may be relying on specific actions by a user to gain execution.""
 }
 ","['T1204', 'T1129', 'T1189', 'T1105', 'T1016', 'T1055', 'T1190', 'T1203', 'T1111', 'T1185', 'T1115']","['T1189', 'T1204']","['T1203', 'T1204']","['T1203', 'T1204']",['T1059']
18717,"
 {
   ""Sid"": ""18717"",
   ""Technique ID"": ""T1014"",
   ""Technique Name"": ""Rootkit"",
   ""Quotes"": [
     ""Win.Trojan.Banker.QO variant outbound connection""
   ],
   ""Explanation"": ""The rule triggers on the outbound connection of malware variant Win.Trojan.Banker.QO. This malware variant is known to use rootkit techniques to hide its presence on the system.""
 }
 
 {
   ""Sid"": ""18717"",
   ""Technique ID"": ""T1014"",
   ""Technique Name"": ""Rootkit"",
   ""Quotes"": [
     ""Win.Trojan.Banker.QO variant outbound connection""
   ],
   ""Explanation"": ""The Snort rule detects outbound connections to external IP addresses on HTTP ports and identifies the connection as a variant of the Win.Trojan.Banker.QO malware, which is a type of rootkit.""
 }
 
 {}
 ","['T1047', 'T1014', 'T1114', 'T1041', 'T1105', 'T1570', 'T1490', 'T1049', 'T1120', 'T1495', 'T1187', 'T1008', 'T1132', 'T1659', 'T1087', 'T1001']","['T1047', 'T1014']",['T1014'],['T1014'],['T1014']
37304,"
 {
   ""Sid"": ""37304"",
   ""Technique ID"": ""T1046"",
   ""Technique Name"": ""Network Service Discovery"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on traffic going from the internal network to the external network on non-HTTP ports 22222 and 22223. This suggests that the rule may be attempting to detect attempts to identify and exploit network services running on the external network.""
 }
 {}{""Sid"": ""37304"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": [], ""Explanation"": ""The rule seems to be related to an attempt to exploit the Hola VPN non-http port by an external network.""}, {""Sid"": ""37304"", ""Technique ID"": ""T1046"", ""Technique Name"": ""Network Service Discovery"", ""Quotes"": [], ""Explanation"": ""The rule triggers when an external network (possibly controlled by the adversary) attempts to connect to specific ports (22222 and 22223) on the internal network.""}","['T1047', 'T1021', 'T1114', 'T1570', 'T1049', 'T1566', 'T1190', 'T1083', 'T1046', 'T1619', 'T1197', 'T1587']","['T1047', 'T1021']","['T1046', 'T1190']","['T1046', 'T1190']",['T1021']
37306,"
 [
   {
     ""Sid"": ""37306"",
     ""Technique ID"": ""T1189"",
     ""Technique Name"": ""Drive-by Compromise"",
     ""Quotes"": [],
     ""Explanation"": ""This rule detects when someone tries to access a website that is known to host malicious content. This could be an attempt to exploit a vulnerability in a browser or browser plugin, or to download malware.""
   }
 ]
 {
   ""Sid"": ""37306"",
   ""Technique ID"": ""T1189"",
   ""Technique Name"": ""Drive-by Compromise"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on a connection to an external HTTP port and the presence of the string \""/be_client_cgi/perr?browser=\"" in the HTTP URI. This suggests that the rule is detecting an attempt to access Hola VPN, which is a browser extension that allows users to bypass geo-restrictions and access geo-blocked content. Drive-by compromise is a technique where adversaries gain access to a system through a user visiting a website over the normal course of browsing. In this case, the adversary may be attempting to compromise the system by tricking the user into clicking on a malicious link that leads to the Hola VPN website.""
 }
 {
   ""Sid"": ""37306"",
   ""Technique ID"": ""T1189"",
   ""Technique Name"": ""Drive-by Compromise"",
   ""Quotes"": [
     ""Adversaries may gain access to a system through a user visiting a website over the normal course of browsing""
   ],
   ""Explanation"": ""The rule triggers when a client connects to a website known to be used for drive-by compromises, indicating an attempt by an adversary to gain access to a system through a user visiting a website.""
 }
 ","['T1080', 'T1014', 'T1189', 'T1105', 'T1007', 'T1588', 'T1040', 'T1185', 'T1595', 'T1132']","['T1189', 'T1014']",['T1189'],['T1189'],['T1021']
